--- 1 ---
(46) 1: -56
(47) 1: -56
(48) 1: -56
(49) 1: -55
(50) 1: -56
(51) 1: -55
(52) 1: -55
(53) 1: -56
(54) 1: -56
(55) 1: -56
(56) 1: -56
(57) 1: -55
(58) 1: -56
(59) 1: -56
(60) 1: -56
(61) 1: -56
(62) 1: -56
(63) 1: -56
(64) 1: -56
(65) 1: -56
(66) 1: -56
(67) 1: -56
(68) 1: -56
(69) 1: -56
(70) 1: -56
(71) 1: -56
(72) 1: -56
(73) 1: -55
(74) 1: -55
(75) 1: -55
(76) 1: -56
(77) 1: -56
(78) 1: -56
(79) 1: -56
(80) 1: -56
(81) 1: -56
(82) 1: -56
(83) 1: -57
(84) 1: -56
(85) 1: -56
(86) 1: -57
(87) 1: -56
(88) 1: -56
(89) 1: -56
(90) 1: -56
(91) 1: -56
(92) 1: -56
(93) 1: -56
(94) 1: -56
(95) 1: -56
(96) 1: -56
(97) 1: -56
(98) 1: -56
(99) 1: -56
(100) 1:-56
--- 4 ---
 (1) 1: -55
 (2) 1: -56
 (3) 1: -56
 (4) 1: -57
 (5) 1: -56
 (6) 1: -56
 (7) 1: -56
 (8) 1: -56
 (9) 1: -56
(10) 1: -56
(11) 1: -56
(12) 1: -55
(13) 1: -55
(14) 1: -55
(15) 1: -56
(16) 1: -56
(17) 1: -55
(18) 1: -55
(19) 1: -56
(20) 1: -56
(21) 1: -56
(22) 1: -55
(23) 1: -56
(24) 1: -57
(25) 1: -56
(26) 1: -56
(27) 1: -56
(28) 1: -56
(29) 1: -56
(30) 1: -56
(31) 1: -56
(32) 1: -56
(33) 1: -57
(34) 1: -56
(35) 1: -55
(36) 1: -56
(37) 1: -56
(38) 1: -56
(39) 1: -56
(40) 1: -56
(41) 1: -56
(42) 1: -56
(43) 1: -56
(44) 1: -56
(45) 1: -56
(46) 1: -56
(47) 1: -56
(48) 1: -56
(49) 1: -57
(50) 1: -57
(51) 1: -56
(52) 1: -56
(53) 1: -56
(54) 1: -57
(55) 1: -56
(56) 1: -56
(57) 1: -56
(58) 1: -56
(59) 1: -56
(60) 1: -56
(61) 1: -56
(62) 1: -56
(63) 1: -56
(64) 1: -56
(65) 1: -58
(66) 1: -57
(67) 1: -58
(68) 1: -58
(69) 1: -56
(70) 1: -57
(71) 1: -57
(72) 1: -57
(73) 1: -58
(74) 1: -58
(75) 1: -58
(76) 1: -58
(77) 1: -58
(78) 1: -57
(79) 1: -58
(80) 1: -57
(81) 1: -57
(82) 1: -58
(83) 1: -57
(84) 1: -57
(85) 1: -57
(86) 1: -57
(87) 1: -58
(88) 1: -58
(89) 1: -57
(90) 1: -57
(91) 1: -57
(92) 1: -57
(93) 1: -57
(94) 1: -57
(95) 1: -58
(96) 1: -57
(97) 1: -57
(98) 1: -58
(99) 1: -57
(100) 1:-57
--- 5 ---
 (2) 1: -58
 (3) 1: -58
 (4) 1: -56
 (5) 1: -56
 (6) 1: -56
 (7) 1: -56
 (8) 1: -56
 (9) 1: -56
(10) 1: -57
(11) 1: -57
(12) 1: -56
(13) 1: -56
(14) 1: -56
(15) 1: -57
(16) 1: -58
(17) 1: -58
(18) 1: -58
(19) 1: -56
(20) 1: -56
(21) 1: -56
(22) 1: -55
(23) 1: -56
(24) 1: -56
(25) 1: -56
(26) 1: -57
(27) 1: -56
(28) 1: -57
(29) 1: -57
(30) 1: -57
(31) 1: -57
(32) 1: -57
(33) 1: -57
(34) 1: -57
(35) 1: -56
(36) 1: -56
(37) 1: -56
(38) 1: -56
(39) 1: -56
(40) 1: -56
(41) 1: -56
(42) 1: -56
(43) 1: -55
(44) 1: -56
(45) 1: -56
(46) 1: -57
(47) 1: -57
(48) 1: -57
(49) 1: -57
(50) 1: -56
(51) 1: -55
(52) 1: -56
(53) 1: -56
(54) 1: -56
(55) 1: -56
(56) 1: -56
(57) 1: -56
(58) 1: -56
(59) 1: -56
(60) 1: -56
(61) 1: -55
(62) 1: -55
(63) 1: -56
(64) 1: -55
(65) 1: -56
(66) 1: -56
(67) 1: -56
(68) 1: -57
(69) 1: -57
(70) 1: -56
(71) 1: -56
(72) 1: -57
(73) 1: -56
(74) 1: -56
(75) 1: -56
(76) 1: -56
(77) 1: -56
(78) 1: -56
(79) 1: -56
(80) 1: -56
(81) 1: -56
(82) 1: -56
(83) 1: -56
(84) 1: -56
(85) 1: -57
(86) 1: -56
(87) 1: -56
(88) 1: -56
(89) 1: -56
(90) 1: -56
(91) 1: -56
(92) 1: -56
(93) 1: -56
(94) 1: -56
(95) 1: -56
(96) 1: -56
(97) 1: -56
(98) 1: -56
(99) 1: -56
(100) 1:-56
--- 6 ---
 (1) 1: -56
 (2) 1: -56
 (3) 1: -56
 (4) 1: -56
 (5) 1: -56
 (6) 1: -56
 (7) 1: -56
 (8) 1: -56
 (9) 1: -56
(10) 1: -56
(11) 1: -56
(12) 1: -56
(13) 1: -56
(14) 1: -56
(15) 1: -56
(16) 1: -56
(17) 1: -56
(18) 1: -56
(19) 1: -56
(20) 1: -56
(21) 1: -56
(22) 1: -56
(23) 1: -56
(24) 1: -56
(25) 1: -56
(26) 1: -56
(27) 1: -56
(28) 1: -57
(29) 1: -57
(30) 1: -56
(31) 1: -56
(32) 1: -56
(33) 1: -56
(34) 1: -56
(35) 1: -55
(36) 1: -56
(37) 1: -56
(38) 1: -56
(39) 1: -56
(40) 1: -57
(41) 1: -56
(42) 1: -56
(43) 1: -56
(44) 1: -56
(45) 1: -55
(46) 1: -56
(47) 1: -57
(48) 1: -56
(49) 1: -55
(50) 1: -56
(52) 1: -56
(53) 1: -58
(54) 1: -56
(55) 1: -56
(56) 1: -56
(57) 1: -56
(58) 1: -57
(59) 1: -58
(60) 1: -56
(61) 1: -57
(62) 1: -56
(63) 1: -56
(64) 1: -56
(65) 1: -56
(66) 1: -56
(67) 1: -56
(68) 1: -56
(69) 1: -56
(70) 1: -56
(71) 1: -56
(72) 1: -56
(73) 1: -58
(74) 1: -57
(75) 1: -58
(76) 1: -58
(77) 1: -58
(78) 1: -56
(79) 1: -57
(80) 1: -57
(81) 1: -58
(82) 1: -58
(83) 1: -57
(84) 1: -57
(85) 1: -57
(86) 1: -57
(87) 1: -57
(88) 1: -57
(89) 1: -57
(90) 1: -57
(91) 1: -57
(92) 1: -58
(93) 1: -57
(94) 1: -57
(95) 1: -58
(96) 1: -57
(97) 1: -57
(98) 1: -57
(99) 1: -57
(100) 1:-58
--- 7 ---
 (1) 1: -58
 (2) 1: -58
 (3) 1: -57
 (4) 1: -57
 (5) 1: -57
 (6) 1: -57
 (7) 1: -57
 (8) 1: -57
 (9) 1: -58
(10) 1: -57
(11) 1: -55
(12) 1: -56
(13) 1: -56
(14) 1: -57
(15) 1: -57
(16) 1: -56
(17) 1: -56
(18) 1: -56
(19) 1: -56
(20) 1: -56
(21) 1: -57
(22) 1: -57
(23) 1: -56
(24) 1: -57
(25) 1: -57
(26) 1: -56
(27) 1: -56
(28) 1: -56
(29) 1: -56
(30) 1: -57
(31) 1: -56
(32) 1: -56
(33) 1: -56
(34) 1: -56
(35) 1: -56
(36) 1: -56
(37) 1: -56
(38) 1: -56
(39) 1: -56
(40) 1: -56
(41) 1: -56
(42) 1: -56
(43) 1: -56
(44) 1: -56
(45) 1: -56
(46) 1: -56
(47) 1: -56
(48) 1: -55
(49) 1: -58
(50) 1: -58
(51) 1: -58
(52) 1: -57
(53) 1: -57
(54) 1: -58
(56) 1: -57
(57) 1: -58
(58) 1: -58
(59) 1: -57
(60) 1: -57
(61) 1: -58
(62) 1: -57
(63) 1: -58
(64) 1: -58
(65) 1: -57
(66) 1: -58
(67) 1: -57
(68) 1: -57
(69) 1: -58
(70) 1: -58
(71) 1: -58
(72) 1: -58
(73) 1: -57
(74) 1: -57
(75) 1: -58
(76) 1: -57
(77) 1: -57
(78) 1: -57
(79) 1: -58
(80) 1: -58
(81) 1: -57
(82) 1: -57
(83) 1: -58
(84) 1: -58
(85) 1: -57
(86) 1: -57
(87) 1: -58
(88) 1: -57
(89) 1: -57
(90) 1: -57
(91) 1: -58
(92) 1: -58
(93) 1: -57
(94) 1: -57
(95) 1: -58
(96) 1: -58
(97) 1: -58
(98) 1: -58
(99) 1: -57
(100) 1:-57
--- 8 ---
 (1) 1: -58
 (2) 1: -58
 (3) 1: -57
 (4) 1: -58
 (5) 1: -57
 (6) 1: -58
 (7) 1: -58
 (8) 1: -58
 (9) 1: -58
(10) 1: -57
(11) 1: -58
(12) 1: -58
(13) 1: -57
(14) 1: -57
(15) 1: -58
(16) 1: -58
(17) 1: -57
(18) 1: -57
(19) 1: -58
(20) 1: -58
(21) 1: -58
(22) 1: -58
(23) 1: -57
(24) 1: -58
(25) 1: -57
(26) 1: -58
(27) 1: -58
(28) 1: -57
(29) 1: -57
(30) 1: -57
(31) 1: -58
(32) 1: -57
(33) 1: -57
(34) 1: -58
(35) 1: -58
(36) 1: -58
(37) 1: -57
(38) 1: -58
(39) 1: -56
(40) 1: -57
(41) 1: -58
(42) 1: -57
(43) 1: -58
(44) 1: -57
(45) 1: -57
(46) 1: -58
(47) 1: -56
(48) 1: -57
(49) 1: -57
(50) 1: -58
(51) 1: -58
(52) 1: -57
(53) 1: -57
(54) 1: -58
(55) 1: -56
(56) 1: -56
(57) 1: -58
(58) 1: -57
(59) 1: -55
(60) 1: -57
(61) 1: -57
(62) 1: -57
(63) 1: -56
(64) 1: -55
(65) 1: -57
(66) 1: -56
(67) 1: -57
(68) 1: -57
(69) 1: -57
(70) 1: -57
(71) 1: -58
(72) 1: -57
(73) 1: -58
(74) 1: -57
(75) 1: -58
(76) 1: -57
(77) 1: -57
(78) 1: -57
(79) 1: -55
(80) 1: -57
(81) 1: -58
(82) 1: -56
(83) 1: -57
(84) 1: -57
(85) 1: -57
(86) 1: -57
(87) 1: -58
(88) 1: -57
(89) 1: -58
(90) 1: -56
(91) 1: -56
(92) 1: -56
(93) 1: -56
(94) 1: -56
(95) 1: -55
(96) 1: -56
(97) 1: -55
(98) 1: -56
(99) 1: -55
(100) 1:-55
--- 9 --- INCOMPLETO - ITAG DESLIGA APÓS 20MIN
 (1) 1: -56
 (2) 1: -56
 (3) 1: -55
 (4) 1: -56
 (5) 1: -55
 (6) 1: -56
 (7) 1: -56
 (8) 1: -55
 (9) 1: -56
(10) 1: -56
(11) 1: -56
(12) 1: -56
(13) 1: -55
(14) 1: -56
(15) 1: -56
(16) 1: -55
(17) 1: -56
(18) 1: -56
(19) 1: -55
(20) 1: -56
(21) 1: -56
(22) 1: -56
(23) 1: -55
(24) 1: -56
(25) 1: -56
(26) 1: -56
(27) 1: -55
(28) 1: -55
(29) 1: -55
(30) 1: -55
(31) 1: -55
(32) 1: -55
(33) 1: -56
(34) 1: -56
(35) 1: -56
(36) 1: -56
(37) 1: -56
(38) 1: -55
(39) 1: -55
(40) 1: -56
(41) 1: -56
(42) 1: -55
(43) 1: -56
(44) 1: -55
(45) 1: -55
(46) 1: -55
(47) 1: -55
(48) 1: -56
(49) 1: -56
(50) 1: -56
(51) 1: -56
(52) 1: -56
(53) 1: -55
(54) 1: -56
(55) 1: -56
(56) 1: -56
(57) 1: -55
(58) 1: -56
(59) 1: -56
(60) 1: -56
(61) 1: -56
(62) 1: -56
(63) 1: -56
(64) 1: -56
(65) 1: -58
(66) 1: -55
(67) 1: -55
(68) 1: -56
(69) 1: -56
(70) 1: -56
(71) 1: -56
